54873600,202602,22,2026-01-20,1.16
65030125,202602,49,2026-01-20,0.81
1047536393,202603,17,2026-01-20,3.03
1046980959,202601,39,2026-01-20,0.92
32863847,202603,20,2026-01-20,0.52
66823257,202603,47,2026-01-20,1.82
84810036,202602,33,2026-01-20,1.75
40626415,202601,6,2026-01-20,2.21
99185781,202602,38,2026-01-20,0.55
1096688043,202603,45,2026-01-20,3.91
42811025,202602,10,2026-01-20,0.06
1063791456,202603,8,2026-01-20,1.27
32755635,202601,29,2026-01-20,0.59
1065754044,202601,27,2026-01-20,3.77
1074509929,202602,9,2026-01-20,0.08
32874659,202602,45,2026-01-20,4.40
1068234835,202601,15,2026-01-20,1.20
1031932622,202603,19,2026-01-20,1.89
1076429853,202603,6,2026-01-20,4.76
1035969383,202602,4,2026-01-20,1.36
99519021,202601,25,2026-01-20,2.87
1074509929,202603,32,2026-01-20,0.49
1055286234,202601,23,2026-01-20,3.44
1077915263,202602,24,2026-01-20,3.12
69095020,202601,6,2026-01-20,4.28
98229758,202603,29,2026-01-20,2.46
30251704,202603,9,2026-01-20,1.18
1082062498,202601,16,2026-01-20,3.53
1040637362,202603,41,2026-01-20,3.67
1084987411,202603,38,2026-01-20,2.65
82940416,202601,40,2026-01-20,0.97
1081709001,202602,7,2026-01-20,2.15
1018341888,202601,40,2026-01-20,3.26
65513005,202602,13,2026-01-20,4.25
1031795545,202602,22,2026-01-20,4.36
82826845,202601,40,2026-01-20,1.41
1062128987,202601,36,2026-01-20,2.85
1037309806,202602,16,2026-01-20,4.09
81857271,202601,42,2026-01-20,2.30
1091946881,202603,15,2026-01-20,2.66
1022803792,202603,20,2026-01-20,4.84
89992101,202603,26,2026-01-20,2.18
1061352431,202602,35,2026-01-20,4.08
1086776477,202603,15,2026-01-20,1.98
1042026671,202601,48,2026-01-20,4.43
60051248,202602,35,2026-01-20,1.81
40992656,202601,23,2026-01-20,3.70
63618849,202601,40,2026-01-20,2.71
68189015,202602,4,2026-01-20,4.71
1096819001,202603,19,2026-01-20,2.85
63908786,202602,35,2026-01-20,4.05
1006294447,202601,35,2026-01-20,3.14
87629280,202603,38,2026-01-20,2.99
1046235272,202601,41,2026-01-20,2.36
1050058736,202601,46,2026-01-20,0.82
72426783,202602,44,2026-01-20,3.68
63247072,202601,41,2026-01-20,0.41
73033563,202603,21,2026-01-20,2.41
46416629,202603,30,2026-01-20,3.88
73183706,202601,25,2026-01-20,4.57
1030217074,202603,45,2026-01-20,3.72
71697638,202601,25,2026-01-20,1.86
1045273800,202601,24,2026-01-20,0.58
1013536421,202602,6,2026-01-20,1.03
1089938929,202602,4,2026-01-20,3.98
1021939834,202601,32,2026-01-20,4.47
1063139777,202602,1,2026-01-20,1.37
75526373,202601,11,2026-01-20,4.13
67914350,202603,12,2026-01-20,3.26
1013536421,202603,42,2026-01-20,2.45
1037309806,202602,25,2026-01-20,4.49
1017698663,202601,47,2026-01-20,2.06
95001004,202601,34,2026-01-20,1.79
77692950,202603,33,2026-01-20,0.57
36462346,202601,38,2026-01-20,2.69
93004933,202601,19,2026-01-20,2.44
46339111,202603,11,2026-01-20,4.10
1010470165,202603,26,2026-01-20,2.31
75653548,202601,40,2026-01-20,1.25
1031917009,202603,14,2026-01-20,2.91
1094403505,202603,23,2026-01-20,4.04
92581414,202601,34,2026-01-20,0.59
98291484,202603,24,2026-01-20,2.82
1042813441,202601,4,2026-01-20,3.10
1083667130,202603,13,2026-01-20,4.87
58981481,202603,37,2026-01-20,2.17
1026100199,202602,47,2026-01-20,0.74
55985844,202602,37,2026-01-20,2.64
1005252896,202602,17,2026-01-20,1.55
75207350,202603,8,2026-01-20,0.76
1003989065,202602,40,2026-01-20,3.89
98958958,202602,23,2026-01-20,1.08
1045587213,202601,25,2026-01-20,4.17
1081162539,202603,1,2026-01-20,0.39
1069549588,202601,50,2026-01-20,2.25
1084449619,202602,22,2026-01-20,1.54
1024830205,202602,45,2026-01-20,2.14
1019412792,202601,39,2026-01-20,1.61
50698077,202602,10,2026-01-20,0.67
1095058743,202601,36,2026-01-20,0.64
1052038221,202601,36,2026-01-20,1.87
65041172,202601,15,2026-01-20,0.08
56269126,202603,15,2026-01-20,3.71
57838841,202602,13,2026-01-20,0.41
48702918,202601,10,2026-01-20,0.48
43113754,202602,40,2026-01-20,2.35
90707229,202603,38,2026-01-20,0.03
77729303,202601,22,2026-01-20,1.76
66802730,202601,18,2026-01-20,3.92
1053819959,202603,28,2026-01-20,2.08
1018190109,202601,22,2026-01-20,0.90
1030033369,202603,27,2026-01-20,2.74
1047192784,202601,19,2026-01-20,0.88
70641925,202601,15,2026-01-20,4.83
52714676,202601,46,2026-01-20,3.51
1002210660,202603,38,2026-01-20,1.12
71431138,202602,19,2026-01-20,2.62
1047636461,202602,46,2026-01-20,2.04
1018522870,202603,22,2026-01-20,4.99
50106554,202603,46,2026-01-20,0.48
1028568813,202602,4,2026-01-20,4.24
1098272703,202602,35,2026-01-20,2.95
1027349081,202601,1,2026-01-20,3.27
62516781,202603,49,2026-01-20,1.53
1012903821,202603,2,2026-01-20,1.38
1061381983,202603,19,2026-01-20,0.45
1014820282,202601,39,2026-01-20,4.85
1012888963,202603,6,2026-01-20,4.01
57520706,202601,8,2026-01-20,3.15
1087522730,202601,18,2026-01-20,1.85
39953020,202603,15,2026-01-20,0.73
1043344423,202602,10,2026-01-20,0.70
69737231,202601,20,2026-01-20,2.98
46719142,202603,11,2026-01-20,1.84
1036669627,202602,8,2026-01-20,3.10
1028838304,202603,22,2026-01-20,1.35
38806725,202603,45,2026-01-20,0.73
71053983,202603,36,2026-01-20,1.01
1002974300,202602,38,2026-01-20,1.43
73183706,202603,49,2026-01-20,0.74
1057869181,202602,27,2026-01-20,0.41
1036669627,202602,27,2026-01-20,4.67
1097516509,202601,19,2026-01-20,3.11
1051150626,202601,42,2026-01-20,1.06
1061231308,202601,49,2026-01-20,3.97
47083516,202603,42,2026-01-20,2.99
1076232666,202601,11,2026-01-20,4.82
95923482,202603,32,2026-01-20,0.26
1066416180,202602,29,2026-01-20,3.36
66605251,202601,7,2026-01-20,4.54
1065740989,202601,17,2026-01-20,2.19
1020555187,202603,15,2026-01-20,4.21
1048595120,202602,2,2026-01-20,3.77
72362140,202601,9,2026-01-20,1.78
1056191849,202602,44,2026-01-20,1.49
1057908600,202601,4,2026-01-20,1.71
1059301641,202601,22,2026-01-20,2.55
57269385,202601,42,2026-01-20,3.21
45593539,202601,45,2026-01-20,3.41
1076201466,202603,34,2026-01-20,2.72
1076201466,202603,46,2026-01-20,4.36
73601441,202601,22,2026-01-20,3.06
1039934091,202603,25,2026-01-20,0.14
1054769288,202603,40,2026-01-20,1.37
44674152,202601,38,2026-01-20,4.63
1075551901,202603,50,2026-01-20,0.86
89280311,202603,42,2026-01-20,3.40
60693986,202603,17,2026-01-20,1.62
75175900,202602,49,2026-01-20,4.26
65367855,202603,22,2026-01-20,4.14
43961475,202602,12,2026-01-20,1.97
62944946,202601,45,2026-01-20,4.54
68568066,202602,9,2026-01-20,0.07
1092341533,202601,39,2026-01-20,4.24
1014059502,202601,49,2026-01-20,3.96
33815192,202601,26,2026-01-20,2.75
1092119995,202602,35,2026-01-20,1.65
69551101,202601,30,2026-01-20,0.90
76828783,202602,41,2026-01-20,3.80
1021237999,202603,21,2026-01-20,3.84
35380072,202601,17,2026-01-20,2.83
54762361,202601,40,2026-01-20,2.92
1069149773,202603,25,2026-01-20,3.05
1055431005,202601,38,2026-01-20,2.63
52095803,202603,40,2026-01-20,2.20
1087526333,202601,25,2026-01-20,0.83
1056122941,202603,24,2026-01-20,2.86
60592015,202603,45,2026-01-20,1.47
1030287042,202603,2,2026-01-20,3.78
58328778,202601,24,2026-01-20,0.50
1092119995,202601,32,2026-01-20,0.51
90703282,202602,25,2026-01-20,3.50
1092119995,202603,21,2026-01-20,2.28
1092414965,202603,32,2026-01-20,0.49
84984556,202603,49,2026-01-20,2.63
70991318,202601,7,2026-01-20,1.30
58506081,202602,13,2026-01-20,2.28
80355249,202601,21,2026-01-20,1.47
31313386,202603,22,2026-01-20,2.70
1033409033,202603,11,2026-01-20,0.10
46141742,202602,3,2026-01-20,0.72
49319271,202601,39,2026-01-20,2.37
87957864,202603,34,2026-01-20,2.50
85677294,202603,23,2026-01-20,4.22
86554568,202601,20,2026-01-20,0.76
1068139231,202601,7,2026-01-20,4.60
95351628,202601,38,2026-01-20,1.64
1020804309,202603,47,2026-01-20,4.84
1029525128,202602,39,2026-01-20,3.11
47464773,202602,1,2026-01-20,0.99
1048421953,202601,23,2026-01-20,1.77
60073573,202601,20,2026-01-20,3.67
99650592,202601,32,2026-01-20,1.79
47183952,202602,28,2026-01-20,4.68
68793299,202602,16,2026-01-20,3.39
34679212,202603,31,2026-01-20,4.70
76948743,202603,36,2026-01-20,0.59
49438162,202601,36,2026-01-20,1.23
1050371525,202603,47,2026-01-20,2.08
83345661,202601,41,2026-01-20,1.21
1042925168,202601,45,2026-01-20,1.52
1013250610,202602,4,2026-01-20,3.19
91106002,202603,40,2026-01-20,3.12
1084304491,202602,15,2026-01-20,4.34
47580621,202601,32,2026-01-20,1.09
37292745,202601,18,2026-01-20,3.23
34684181,202601,44,2026-01-20,1.31
57026931,202602,1,2026-01-20,0.25
32165161,202601,28,2026-01-20,1.80
1031553355,202602,23,2026-01-20,3.48
56314291,202601,3,2026-01-20,3.63
43095682,202602,11,2026-01-20,3.83
42396474,202602,50,2026-01-20,2.11
1015609202,202602,41,2026-01-20,4.82
59350382,202602,19,2026-01-20,4.02
85716687,202601,39,2026-01-20,3.53
1035492612,202603,47,2026-01-20,4.73
1069163803,202602,50,2026-01-20,1.11
1090805711,202603,27,2026-01-20,0.41
38422839,202603,29,2026-01-20,2.84
1066266169,202603,44,2026-01-20,4.11
1069680920,202603,32,2026-01-20,4.67
1069680920,202602,7,2026-01-20,0.74
84984556,202601,30,2026-01-20,0.37
55742810,202602,18,2026-01-20,0.42
1033498238,202603,48,2026-01-20,0.45
1068743853,202601,18,2026-01-20,0.71
1009507932,202601,44,2026-01-20,1.62
1089303445,202603,6,2026-01-20,3.36
1095787081,202602,29,2026-01-20,2.82
76169277,202601,32,2026-01-20,2.38
1016958820,202603,47,2026-01-20,1.94
34823692,202601,10,2026-01-20,0.64
1042675764,202601,31,2026-01-20,4.78
1075367160,202602,35,2026-01-20,3.96
42071246,202601,25,2026-01-20,1.17
95609088,202601,42,2026-01-20,1.96
89118651,202603,24,2026-01-20,1.07
35325797,202602,39,2026-01-20,2.34
1006023533,202602,18,2026-01-20,2.01
1083694039,202602,29,2026-01-20,0.76
1080633471,202601,25,2026-01-20,2.54
67348444,202601,30,2026-01-20,1.18
1083688163,202602,39,2026-01-20,0.15
66605251,202601,40,2026-01-20,2.27
35806751,202601,1,2026-01-20,0.69
1017545591,202602,13,2026-01-20,3.76
64430320,202601,48,2026-01-20,0.63
1033732042,202603,9,2026-01-20,2.39
68304668,202603,46,2026-01-20,2.22
1018293032,202602,39,2026-01-20,0.74
89689716,202602,26,2026-01-20,1.04
1097124806,202601,25,2026-01-20,3.52
1060514179,202603,21,2026-01-20,0.07
1064363111,202602,47,2026-01-20,4.54
1016077382,202602,19,2026-01-20,3.42
85611238,202603,25,2026-01-20,4.46
1009065913,202603,8,2026-01-20,3.30
1000950902,202603,6,2026-01-20,3.15
1088518387,202603,48,2026-01-20,4.29
36290263,202603,50,2026-01-20,3.07
1064166460,202602,5,2026-01-20,1.52
67835197,202601,13,2026-01-20,1.96
1004649926,202602,33,2026-01-20,3.53
1038637506,202603,33,2026-01-20,1.20
1054426916,202603,17,2026-01-20,2.82
1002047778,202602,19,2026-01-20,4.35
37916742,202603,48,2026-01-20,3.58
1065754044,202603,25,2026-01-20,0.07
1089938929,202601,11,2026-01-20,3.13
1098915116,202601,11,2026-01-20,1.26
42446143,202601,26,2026-01-20,2.38
42071246,202603,38,2026-01-20,2.68
35325797,202601,3,2026-01-20,2.46
67992873,202601,20,2026-01-20,1.71
42821137,202602,12,2026-01-20,1.81
99266679,202603,31,2026-01-20,3.97
1056259919,202601,25,2026-01-20,1.48
1027585485,202603,42,2026-01-20,1.45
32905364,202601,10,2026-01-20,0.91
1002120812,202602,5,2026-01-20,0.67
1029641959,202602,29,2026-01-20,2.86
1060249080,202603,19,2026-01-20,2.19
1074174161,202601,39,2026-01-20,3.65
1065754029,202602,26,2026-01-20,0.24
1014870267,202603,50,2026-01-20,3.88
1056372211,202603,34,2026-01-20,3.19
1025227220,202602,35,2026-01-20,0.12
1063787846,202601,48,2026-01-20,0.63
49035236,202601,33,2026-01-20,5.00
76246987,202601,10,2026-01-20,2.49
97353471,202602,9,2026-01-20,1.28
30698623,202603,34,2026-01-20,3.93
1049024561,202602,24,2026-01-20,4.99
1006464295,202602,4,2026-01-20,1.54
86043649,202602,15,2026-01-20,3.88
84810036,202601,39,2026-01-20,3.15
35942335,202601,14,2026-01-20,4.88
1086806384,202602,48,2026-01-20,2.91
33394953,202602,37,2026-01-20,2.92
1015813288,202602,37,2026-01-20,2.51
1074052982,202601,44,2026-01-20,3.86
65087609,202601,3,2026-01-20,2.41
38820929,202603,37,2026-01-20,0.91
1002120812,202603,36,2026-01-20,3.09
39692568,202603,39,2026-01-20,1.82
1001862108,202601,17,2026-01-20,2.77
32715285,202602,45,2026-01-20,3.85
31097076,202602,34,2026-01-20,1.74
97559868,202602,46,2026-01-20,4.16
1014853855,202601,41,2026-01-20,2.62
1043814033,202603,35,2026-01-20,0.51
48864855,202601,13,2026-01-20,2.62
1038327151,202602,5,2026-01-20,1.17
1063598820,202602,16,2026-01-20,0.62
32165161,202601,12,2026-01-20,2.56
1013003173,202601,14,2026-01-20,1.68
69585647,202601,31,2026-01-20,4.99
1096416754,202602,45,2026-01-20,0.82
1065478684,202602,3,2026-01-20,4.61
30138080,202603,32,2026-01-20,0.96
1091641011,202602,36,2026-01-20,3.95
73183706,202602,22,2026-01-20,1.60
49372736,202601,47,2026-01-20,4.27
75516369,202601,37,2026-01-20,0.67
80212972,202603,6,2026-01-20,4.92
1039698377,202601,17,2026-01-20,1.89
90929817,202601,41,2026-01-20,3.56
54996836,202602,48,2026-01-20,3.18
62019102,202602,6,2026-01-20,0.83
64081271,202602,36,2026-01-20,4.45
1029983218,202602,18,2026-01-20,4.60
1002120812,202601,32,2026-01-20,4.59
1015309191,202603,4,2026-01-20,1.59
75299319,202603,10,2026-01-20,2.33
1047784051,202603,42,2026-01-20,3.18
97812410,202601,45,2026-01-20,0.50
1082062498,202601,15,2026-01-20,3.02
1095037746,202601,14,2026-01-20,0.88
1002906642,202601,44,2026-01-20,0.70
67278608,202601,5,2026-01-20,3.95
1027365641,202602,22,2026-01-20,4.51
94784238,202602,39,2026-01-20,4.03
1053586230,202603,47,2026-01-20,0.62
1079500739,202601,50,2026-01-20,4.84
97164941,202602,18,2026-01-20,2.57
1041947697,202601,32,2026-01-20,4.47
1058382121,202603,13,2026-01-20,2.38
77612525,202601,7,2026-01-20,1.31
46507012,202601,40,2026-01-20,3.48
84250587,202603,2,2026-01-20,4.10
1073198077,202603,32,2026-01-20,1.43
95029802,202601,28,2026-01-20,4.76
82158631,202603,48,2026-01-20,4.59
1054006050,202602,40,2026-01-20,1.92
46719142,202603,43,2026-01-20,0.80
1094574324,202602,2,2026-01-20,1.55
89089350,202601,33,2026-01-20,0.17
93362860,202601,18,2026-01-20,3.08
96555804,202603,4,2026-01-20,0.46
98145554,202602,41,2026-01-20,0.63
83198703,202601,7,2026-01-20,3.76
1097350487,202603,33,2026-01-20,3.93
1035282235,202601,19,2026-01-20,2.19
92314981,202603,28,2026-01-20,2.48
1047536393,202601,22,2026-01-20,0.33
1055595952,202601,27,2026-01-20,4.13
1082777317,202601,46,2026-01-20,4.00
99088826,202603,45,2026-01-20,1.30
90154849,202602,22,2026-01-20,2.87
1010325669,202603,2,2026-01-20,3.30
56905064,202601,22,2026-01-20,4.03
48702918,202601,40,2026-01-20,3.21
97828906,202601,8,2026-01-20,4.14
1077947288,202602,23,2026-01-20,0.68
54842802,202602,31,2026-01-20,0.67
63798600,202603,47,2026-01-20,4.88
1076291251,202603,24,2026-01-20,0.66
34056635,202603,14,2026-01-20,2.76
1005865166,202603,25,2026-01-20,1.28
1080423959,202603,4,2026-01-20,2.97
61168503,202602,16,2026-01-20,2.24
1018430835,202601,5,2026-01-20,0.02
48088095,202603,46,2026-01-20,3.63
1065071550,202601,15,2026-01-20,1.13
80942083,202601,12,2026-01-20,1.59
1051436689,202603,48,2026-01-20,4.98
1071786786,202601,37,2026-01-20,0.17
1025417416,202603,43,2026-01-20,2.65
94525935,202603,7,2026-01-20,4.85
1074903638,202603,45,2026-01-20,0.41
1060366477,202601,44,2026-01-20,1.53
1022518339,202603,22,2026-01-20,2.85
1082062498,202603,33,2026-01-20,5.00
1064499049,202603,13,2026-01-20,2.31
53067488,202603,33,2026-01-20,1.96
36588466,202602,36,2026-01-20,1.76
1096688043,202602,4,2026-01-20,1.58
46727815,202603,43,2026-01-20,4.03
38109517,202601,32,2026-01-20,0.68
1051974481,202603,9,2026-01-20,3.94
1023639213,202601,4,2026-01-20,1.15
1091017052,202602,22,2026-01-20,3.67
1098276683,202603,10,2026-01-20,4.20
46266893,202601,47,2026-01-20,3.15
1036726494,202603,33,2026-01-20,4.38
1023728611,202603,21,2026-01-20,3.51
1011124932,202602,21,2026-01-20,1.12
1050426980,202603,23,2026-01-20,1.49
87233022,202602,5,2026-01-20,1.71
86043649,202601,27,2026-01-20,1.28
99791030,202601,45,2026-01-20,2.09
1091946881,202603,6,2026-01-20,3.10
1031481835,202601,11,2026-01-20,1.08
33657479,202602,23,2026-01-20,4.36
79807561,202601,39,2026-01-20,3.81
1062511209,202602,45,2026-01-20,4.49
63878754,202603,34,2026-01-20,2.04
55665422,202603,33,2026-01-20,4.41
1074507356,202603,37,2026-01-20,2.29
73765362,202601,32,2026-01-20,4.26
1079500739,202602,13,2026-01-20,2.19
84629872,202602,38,2026-01-20,0.81
72863382,202602,7,2026-01-20,1.71
75225951,202603,31,2026-01-20,1.58
1022469014,202601,16,2026-01-20,2.99
61318067,202603,38,2026-01-20,3.01
1085798794,202603,29,2026-01-20,1.75
32165161,202601,30,2026-01-20,3.86
1051472219,202602,35,2026-01-20,3.19
80243240,202603,11,2026-01-20,2.72
1066578975,202603,3,2026-01-20,2.04
1083454767,202601,10,2026-01-20,0.39
1003824685,202601,19,2026-01-20,4.48
1024019538,202603,15,2026-01-20,3.44
1002775277,202603,6,2026-01-20,4.14
33174027,202602,10,2026-01-20,4.83
44304488,202601,27,2026-01-20,0.11
1004022639,202601,18,2026-01-20,0.84
1027934596,202602,11,2026-01-20,2.37
1088184168,202603,14,2026-01-20,1.00
46344567,202601,20,2026-01-20,3.57
1036695023,202603,6,2026-01-20,3.94
38920725,202601,12,2026-01-20,1.18
45636319,202601,28,2026-01-20,2.19
90829058,202602,18,2026-01-20,0.65
1082541961,202603,10,2026-01-20,3.10
1069428899,202601,15,2026-01-20,2.96
1093339887,202601,20,2026-01-20,0.96
45798099,202603,45,2026-01-20,4.34
1066086632,202601,40,2026-01-20,2.32
1044149811,202602,50,2026-01-20,1.57
1059266650,202601,9,2026-01-20,2.29
63936632,202602,14,2026-01-20,3.50
62291111,202601,45,2026-01-20,4.30
83962987,202602,8,2026-01-20,2.85
95609088,202601,24,2026-01-20,4.35
57520706,202603,26,2026-01-20,2.23
30964416,202603,32,2026-01-20,3.33
84262896,202603,44,2026-01-20,4.93
66782177,202601,12,2026-01-20,2.40
61281118,202602,15,2026-01-20,3.31
1022469014,202603,6,2026-01-20,1.82
47464773,202601,48,2026-01-20,2.24
1082541961,202602,30,2026-01-20,2.51
1084465573,202602,32,2026-01-20,0.26
1039057234,202602,10,2026-01-20,3.26
84540515,202603,9,2026-01-20,3.26
42635132,202602,28,2026-01-20,3.13
40431226,202601,13,2026-01-20,3.76
32905364,202602,44,2026-01-20,4.72
60429658,202602,15,2026-01-20,3.67
35942335,202601,34,2026-01-20,3.76
92972821,202602,7,2026-01-20,4.60
90715641,202602,9,2026-01-20,4.24
57520706,202602,2,2026-01-20,2.37
96449670,202602,8,2026-01-20,1.13
30138080,202601,2,2026-01-20,1.30
1028634280,202602,47,2026-01-20,3.84
1008275999,202602,25,2026-01-20,4.39
55742810,202601,48,2026-01-20,4.75
35950098,202603,46,2026-01-20,2.10
1027448668,202602,4,2026-01-20,0.75
1060917828,202601,42,2026-01-20,0.88
60766498,202601,48,2026-01-20,4.69
75262049,202601,7,2026-01-20,2.03
59891189,202603,34,2026-01-20,0.36
1097284635,202602,45,2026-01-20,2.56
1088920800,202602,28,2026-01-20,0.92
76509278,202603,36,2026-01-20,2.16
63908786,202603,12,2026-01-20,0.80
1066333102,202602,45,2026-01-20,4.27
1040808977,202603,22,2026-01-20,4.67
1069029481,202603,26,2026-01-20,4.27
33969978,202603,16,2026-01-20,0.27
52095803,202602,25,2026-01-20,4.72
1077969516,202602,47,2026-01-20,3.49
33996103,202603,32,2026-01-20,0.55
37972327,202603,10,2026-01-20,4.40
1001659933,202602,42,2026-01-20,1.35
81154638,202603,30,2026-01-20,3.16
1049338130,202603,18,2026-01-20,4.16
1041139961,202601,45,2026-01-20,2.39
1012180694,202603,42,2026-01-20,2.01
32579152,202601,32,2026-01-20,0.51
94526026,202603,5,2026-01-20,2.55
58258991,202603,22,2026-01-20,1.65
85916620,202603,41,2026-01-20,0.84
92581414,202603,5,2026-01-20,2.66
1063988660,202601,24,2026-01-20,2.04
41903996,202602,17,2026-01-20,2.20
41490796,202602,2,2026-01-20,2.63
63878754,202601,27,2026-01-20,4.60
1035128832,202603,12,2026-01-20,3.06
38820929,202603,43,2026-01-20,3.06
61773243,202602,44,2026-01-20,0.43
45467499,202601,16,2026-01-20,2.85
1021930906,202601,39,2026-01-20,1.91
98601766,202603,43,2026-01-20,4.31
1039052893,202601,17,2026-01-20,3.18
45037555,202603,8,2026-01-20,4.65
82228900,202602,19,2026-01-20,1.07
75516369,202603,12,2026-01-20,4.66
73761880,202602,7,2026-01-20,0.85
1015997290,202601,36,2026-01-20,2.95
1056996706,202603,22,2026-01-20,1.46
60693986,202602,40,2026-01-20,0.72
1026840068,202603,36,2026-01-20,1.09
95183427,202601,2,2026-01-20,4.20
1003267007,202601,1,2026-01-20,1.00
84629872,202602,8,2026-01-20,0.17
1076861679,202602,1,2026-01-20,2.50
1060551250,202602,2,2026-01-20,1.69
73098678,202601,23,2026-01-20,0.44
80920316,202602,49,2026-01-20,2.63
43961475,202601,49,2026-01-20,1.02
1019922382,202602,28,2026-01-20,3.83
1014232530,202603,5,2026-01-20,3.48
88999789,202601,42,2026-01-20,2.98
1044085115,202603,45,2026-01-20,2.07
48708594,202602,6,2026-01-20,2.76
51567481,202603,36,2026-01-20,4.44
56029402,202601,5,2026-01-20,3.22
1065112872,202601,12,2026-01-20,2.37
54641907,202602,17,2026-01-20,0.15
58743392,202603,30,2026-01-20,3.01
31437368,202603,20,2026-01-20,0.34
36042779,202602,8,2026-01-20,1.66
43430711,202603,15,2026-01-20,3.01
1027365641,202601,31,2026-01-20,2.01
1070642957,202601,33,2026-01-20,3.78
58532166,202602,47,2026-01-20,0.65
1083127399,202601,26,2026-01-20,3.91
65239212,202603,49,2026-01-20,0.01
74097578,202603,49,2026-01-20,2.20
1026762399,202601,4,2026-01-20,2.98
71682229,202602,37,2026-01-20,1.02
71932043,202602,29,2026-01-20,2.32
1062305353,202603,16,2026-01-20,0.94
1037021200,202602,26,2026-01-20,0.06
79447936,202601,15,2026-01-20,4.67
51841416,202603,12,2026-01-20,4.74
90962093,202601,13,2026-01-20,2.27
60051248,202602,28,2026-01-20,4.00
82104971,202602,12,2026-01-20,3.52
1086779733,202603,13,2026-01-20,0.97
38394009,202602,20,2026-01-20,2.25
66621914,202603,19,2026-01-20,4.93
1088414260,202601,32,2026-01-20,4.51
78295076,202601,17,2026-01-20,0.66
92691732,202601,46,2026-01-20,3.86
68267024,202601,2,2026-01-20,0.68
32798289,202601,7,2026-01-20,2.07
1025520303,202603,30,2026-01-20,1.48
64647131,202603,19,2026-01-20,2.76
70429370,202602,7,2026-01-20,2.31
56633635,202603,22,2026-01-20,3.38
1046933273,202603,17,2026-01-20,4.66
1092593211,202602,34,2026-01-20,2.80
65790509,202603,4,2026-01-20,1.17
1055635406,202601,30,2026-01-20,2.63
1013876318,202602,45,2026-01-20,4.92
1012903821,202603,35,2026-01-20,0.05
94416849,202601,50,2026-01-20,3.42
77612525,202602,49,2026-01-20,3.52
62894079,202603,8,2026-01-20,1.70
56269126,202603,11,2026-01-20,0.19
1017821581,202602,44,2026-01-20,0.09
1006246705,202602,46,2026-01-20,0.48
1000221029,202603,11,2026-01-20,0.15
65490617,202603,29,2026-01-20,0.24
88430931,202603,18,2026-01-20,1.33
63621844,202603,46,2026-01-20,0.43
30828739,202601,10,2026-01-20,1.30
60219015,202603,43,2026-01-20,2.27
1010077500,202603,27,2026-01-20,0.22
1020332904,202602,24,2026-01-20,2.90
95829872,202602,35,2026-01-20,2.24
1093339887,202602,13,2026-01-20,2.39
1020432196,202602,44,2026-01-20,2.42
40097460,202601,43,2026-01-20,2.97
1044587105,202602,9,2026-01-20,3.48
38785034,202601,45,2026-01-20,0.07
42355421,202601,43,2026-01-20,4.38
41649322,202601,38,2026-01-20,2.26
48601507,202603,7,2026-01-20,1.53
78659497,202601,25,2026-01-20,3.93
37455678,202602,48,2026-01-20,4.11
69991877,202603,50,2026-01-20,4.99
1032080849,202601,40,2026-01-20,1.57
1044029518,202603,34,2026-01-20,1.18
1085726034,202601,42,2026-01-20,4.62
80699602,202602,35,2026-01-20,1.86
1031991676,202601,2,2026-01-20,0.78
1039102445,202602,33,2026-01-20,4.53
60266928,202601,33,2026-01-20,1.38
1092744830,202603,47,2026-01-20,1.10
44633608,202601,36,2026-01-20,4.43
42635132,202603,23,2026-01-20,1.30
1068365876,202603,21,2026-01-20,1.65
45430373,202602,19,2026-01-20,2.19
1000592322,202601,15,2026-01-20,3.09
1092648749,202602,7,2026-01-20,0.88
1061901057,202601,38,2026-01-20,4.48
60429658,202602,40,2026-01-20,3.95
70654490,202603,35,2026-01-20,0.50
74406391,202602,7,2026-01-20,2.97
92461949,202601,3,2026-01-20,1.58
1079992972,202603,42,2026-01-20,4.96
1058423682,202602,27,2026-01-20,2.80
1033112973,202602,5,2026-01-20,0.02
1017213293,202601,13,2026-01-20,0.52
81410689,202602,43,2026-01-20,0.67
1086110255,202602,10,2026-01-20,1.35
55479619,202601,40,2026-01-20,4.02
72849707,202602,12,2026-01-20,2.87
1062130916,202602,9,2026-01-20,2.49
1069549588,202601,46,2026-01-20,2.20
59441364,202601,50,2026-01-20,3.48
47845892,202602,1,2026-01-20,1.28
1041695092,202602,20,2026-01-20,0.84
47166528,202602,33,2026-01-20,2.05
93116551,202601,48,2026-01-20,3.18
33813487,202601,40,2026-01-20,0.63
1027506774,202601,10,2026-01-20,4.90
1087016857,202602,3,2026-01-20,1.24
1006820458,202602,32,2026-01-20,0.08
59513844,202601,19,2026-01-20,4.72
57397261,202603,37,2026-01-20,3.54
45466865,202601,32,2026-01-20,0.95
1047250065,202602,6,2026-01-20,0.49
1074492944,202603,1,2026-01-20,1.07
1096470457,202603,18,2026-01-20,2.69
79497849,202601,14,2026-01-20,2.97
1068712432,202601,16,2026-01-20,4.47
1031276506,202603,8,2026-01-20,2.91
1036788242,202601,17,2026-01-20,1.05
37768666,202603,16,2026-01-20,1.36
1054929496,202603,9,2026-01-20,4.80
57497280,202603,9,2026-01-20,3.39
99519021,202601,2,2026-01-20,2.08
84540515,202603,44,2026-01-20,2.12
1050107527,202603,19,2026-01-20,4.29
